Approximate vocal-track candidates from CLAP text/audio contrast
Database: C:\db\abstracted.sqlite
Tracks with CLAP embeddings: 61355
Threshold: top 5% score >= -0.033566
Selected: 3068
Score = max(vocal prompt similarity) - max(instrumental prompt similarity)

score	id	title	maest_top_labels	path
-0.022549	8252	Steve Robinson (UK), Mikey V - Silent Treatment	Tech House, House, Deep House	M:/Volumes/Abstracted/00001-10000/Steve Robinson (UK) , Mikey V - Silent Treatment [MM084].flac
-0.022582	44174	Overshift - Identity Modes	Experimental, Glitch, Minimal	M:/Volumes/Albums/Overshift - Allegories/05 - Overshift - Identity Modes.flac
-0.022609	47264	Balthazar & JackRock - Exodus	Techno, Hard Techno, Acid	M:/Volumes/Avantgarde/MP3/Exodus EP - Balthazar & JackRock [2018]/01 - Balthazar & JackRock - Exodus.mp3
-0.022708	47104	Elax - Sueño (Original Mix)	Tech House, Techno, Neo Trance	M:/Volumes/Avantgarde/MP3/Elax - SUEO [2018]/01 - Elax - Sueño (Original Mix).mp3
-0.022715	53318	German Luque - Luminati	Minimal Techno, Minimal, Techno	M:/Volumes/Avantgarde/MP3/Various Artists - ALUDIAMOS VA003 [2019]/01 - German Luque - Luminati.mp3
-0.022788	54866	Al Bird - Dobre (Original mix)	Tech House, Techno, Deep House	M:/Volumes/Avantgarde/MP3/Various Artists - DOBRE [2018]/01 - Al Bird - Dobre (Original mix).mp3
-0.022812	55353	SNUFFF - Fasos	Tech House, Techno, Minimal	M:/Volumes/Avantgarde/MP3/Various Artists - FASOS [2020]/03 - SNUFFF - Fasos.mp3
-0.022814	49336	Mòo & Jo - Liberté	Neo Trance, House, Deep House	M:/Volumes/Avantgarde/MP3/Mo & Jo - MAKASI [2019]/03 - Mòo & Jo - Liberté.mp3
-0.022846	27767	Seb Zito - Lift Me Up (Original Mix)	Bassline, Tech House, Speed Garage	M:/Volumes/Abstracted/20001-30000/Seb Zito - Lift Me Up (Original Mix) [Seven Dials Records].aiff
-0.022864	61479	Veerus - Wheel (Original Mix)	Techno, Tech House, Deep Techno	M:/Volumes/Avantgarde/MP3/Various Artists - WHEEL [2018]/01 - Veerus - Wheel (Original Mix).mp3
-0.022866	18749	Floorplan - There Was a Time	House, Techno, Tech House	M:/Volumes/Abstracted/10001-20000/There Was a Time.wav
-0.022885	31449	David Holmes - Gone (K&D Session)	Downtempo, Trip Hop, Ambient	M:/Volumes/Abstracted/30001-40000/11 David Holmes Kruder & Dorfmeister The K&D Sessions TM Gone K&D.wav
-0.022905	11027	AVH - Professional Widow (Alex Font PEACE'22 Edit feat. T.A)	House, Disco, Tech House	M:/Volumes/Abstracted/10001-20000/AVH Professional Widow Alex Font PEACE'22 Edit feat T A.flac
-0.022949	31918	Adeva - Respect - Extended Version	House, Garage House, Deep House	M:/Volumes/Abstracted/30001-40000/Adeva - Respect - Extended (Version).flac
-0.022957	38888	Sunday Noise - Attention (Original Mix)	Minimal, Tech House, Deep Techno	M:/Volumes/Abstracted/30001-40000/Sunday Noise - Attention (Original Mix).flac
-0.022957	4444	Jeff Sorkowitz James Wyler - Trip (Edit)	House, Bassline, Tech House	M:/Volumes/Abstracted/00001-10000/Jeff Sorkowitz - Trip (Edit).flac
-0.022961	30040	The Frozen Autumn - Tomorrow's Life	Synth-pop, Darkwave, EBM	M:/Volumes/Abstracted/30001-40000/01 - Tomorrow's Life.flac
-0.022965	60376	Direkt - The Usual Suspects	Tech House, House, Progressive House	M:/Volumes/Avantgarde/MP3/Various Artists - Time Slip EP [2025]/02 - Direkt - The Usual Suspects.mp3
-0.022976	61887	Luis Weyers - Mary Jane	Techno, Hard Techno, Industrial	M:/Volumes/Avantgarde/MP3/Various Artists Pt.3 - SICK PLANET PANKOW PRESENTS SPOOKY NITRO 2K19 [2019]/02 - Luis Weyers - Mary Jane.mp3
-0.023000	21308	DJ Swagger;Luz1e - Bluster Attack (feat. Luz1e)	Juke, Jungle, Electro	M:/Volumes/Abstracted/20001-30000/Bluster Attack (feat. Luz1e).flac
-0.023019	15299	Maelstrom - Looking At the Protocol	Experimental, Ambient, Dubstep	M:/Volumes/Abstracted/10001-20000/Looking At the Protocol.flac
-0.023056	27743	Schiela - ALL NIGHT, BABY! (Known Artist Remix)	House, Progressive House, Trance	M:/Volumes/Abstracted/20001-30000/Schiela - ALL NIGHT, BABY! (Known Artist Remix).flac
-0.023070	8735	Tom Middleton - Penrose Steps	Bassline, Tech House, House	M:/Volumes/Abstracted/00001-10000/Tom Middleton - Penrose Steps (Original Mix) [2012].flac
-0.023095	53860	Mathias Kaden, Zoë Xenia - Blackbird	Techno, Tech House, House	M:/Volumes/Avantgarde/MP3/Various Artists - Blackbird EP [2022]/01 - Mathias Kaden, Zoë Xenia - Blackbird.mp3
-0.023109	35292	Henriku, Alexander Skancke - Don't Stop (Fast Lane)	House, Techno, Tech House	M:/Volumes/Abstracted/30001-40000/Henriku, Alexander Skancke - Don't Stop (Fast Lane).flac
-0.023155	50536	Robert Hood - Reflector	Techno, Deep Techno, Progressive House	M:/Volumes/Avantgarde/MP3/Reflector Rotate - Robert Hood [2019]/01 - Robert Hood - Reflector.mp3
-0.023166	15995	Mikhu - Crave For Love	Tech House, Minimal Techno, Minimal	M:/Volumes/Abstracted/10001-20000/Mikhu - Crave For Love.flac
-0.023176	33144	Callisto - Junkle I	Ambient, Downtempo, Techno	M:/Volumes/Abstracted/30001-40000/Callisto - Junkle I.flac
-0.023223	48462	KiRiK - Ran Away Forever	Minimal, Minimal Techno, Techno	M:/Volumes/Avantgarde/MP3/KIRIK - PAK WDIA WWW EP [2022]/05 - KiRiK - Ran Away Forever.mp3
-0.023231	47838	Holt 88 - Hoo Dow	Tech House, House, Bassline	M:/Volumes/Avantgarde/MP3/Holt 88 - HOO DOW [2018]/01 - Holt 88 - Hoo Dow.mp3
-0.023231	54938	AuDio KoDe - Knock	Tech House, Dub Techno, Deep House	M:/Volumes/Avantgarde/MP3/Various Artists - DREAM MOOD, PT. 32 2 [2019]/07 - AuDio KoDe - Knock.mp3
-0.023235	5415	Macarie - Papa Nicolau	Tech House, Minimal, Techno	M:/Volumes/Abstracted/00001-10000/Macarie - Papa Nicolau.flac
-0.023245	34624	Escrima - Deeper (Nush Vocal Remix)	House, Garage House, Euro House	M:/Volumes/Abstracted/30001-40000/Escrima - Deeper (Nush Vocal Remix).flac
-0.023265	11902	Christopher Ledger - NRG (Original Mix)	Speed Garage, UK Garage, Bassline	M:/Volumes/Abstracted/10001-20000/Christopher Ledger - NRG (Original Mix) [Hidden Folder].flac
-0.023272	30727	Chernikhoffsky, unaporte - silla	Minimal, Minimal Techno, Tech House	M:/Volumes/Abstracted/30001-40000/03. Chernikhoffsky, unaporte - silla.flac
-0.023298	31700	VE3NA - (We Were Supposed to) Break Glass Ceilings	Techno, Experimental, Hardcore	M:/Volumes/Abstracted/30001-40000/48. VE3NA (We Were Supposed to) Break Glass Ceilings.flac
-0.023308	60144	Ejeca - Unloving (Special Request Remix)	Techno, House, Tech House	M:/Volumes/Avantgarde/MP3/Various Artists - THE CRYSTAL MAZE EP [2018]/02 - Ejeca - Unloving (Special Request Remix).mp3
-0.023342	49381	Monococ - Solaris (Original Mix)	Techno, Deep Techno, Minimal Techno	M:/Volumes/Avantgarde/MP3/Monococ - SOLARIS [2018]/01 - Monococ - Solaris (Original Mix).mp3
-0.023371	7513	Root & Atmann - Dance Machine	Techno, House, Deep House	M:/Volumes/Abstracted/00001-10000/Root & Atmann - Dance Machine.flac
-0.023386	44962	Ada Kaleh - D Legamant ( Records)	Ambient, Experimental, Downtempo	M:/Volumes/Avantgarde/MP3/ADA KALEH - Nodus Tollens LP [2022]/04 - Ada Kaleh - D Legamant ( Records).mp3
-0.023397	35629	James Dexter Reese's Groove Inermu 2025 (Original Mix)	Tech House, Minimal, House	M:/Volumes/Abstracted/30001-40000/James Dexter Reese's Groove Inermu 2025 (Original Mix).wav
-0.023430	59935	Farid Odilbekov - Tantsui (Original Mix)	Deep House, Minimal, House	M:/Volumes/Avantgarde/MP3/Various Artists - TANTSUI [2022]/01 - Farid Odilbekov - Tantsui (Original Mix).mp3
-0.023430	32166	Aly-US - Follow Me (Club Mix)	House, Deep House, Garage House	M:/Volumes/Abstracted/30001-40000/Aly-Us - Follow Me (Club Mix).flac
-0.023433	34518	Edward - Turning (Koreander Remix)	Dub Techno, Techno, Minimal Techno	M:/Volumes/Abstracted/30001-40000/Edward - Turning (Koreander Remix).wav
-0.023440	33279	Cheek - Venus (Sunshine People) (Original Mix)	House, Deep House, Disco	M:/Volumes/Abstracted/30001-40000/Cheek - Venus (Sunshine People) (Original Mix).flac
-0.023443	13472	FIRZA - The Get Down	House, Tech House, Deep House	M:/Volumes/Abstracted/10001-20000/FIRZA - The Get Down [WYLD032].flac
-0.023464	6444	NKX - Mindflayer	Techno, Acid, Deep Techno	M:/Volumes/Abstracted/00001-10000/NKX - Mindflayer.flac
-0.023500	1568	Carl A. Finlow - Definition	Electro, Synth-pop, Downtempo	M:/Volumes/Abstracted/00001-10000/carl a. finlow - definition.wav
-0.023504	55757	Dexcell - Landscape	Drum n Bass, Halftime, Dubstep	M:/Volumes/Avantgarde/MP3/Various Artists - GLOW 4 [2019]/03 - Dexcell - Landscape.mp3
-0.023525	37865	Psyk - Distane	Techno, Tech House, House	M:/Volumes/Abstracted/30001-40000/Psyk - Distane.flac
-0.023539	61053	D.M.P, Robert R. Hardy, rBert - Vagabundos (Original Mix)	Deep House, Neo Trance, Downtempo	M:/Volumes/Avantgarde/MP3/Various Artists - VAGABUNDOS EP [2018]/01 - D.M.P, Robert R. Hardy, rBert - Vagabundos (Original Mix).mp3
-0.023540	33012	Brunello - The Clown's Corridor	Tech House, Minimal, House	M:/Volumes/Abstracted/30001-40000/Brunello - The Clown's Corridor.flac
-0.023541	34165	Dj Fitness - Activ8	Electro, EBM, New Beat	M:/Volumes/Abstracted/30001-40000/Dj Fitness - Activ8.flac
-0.023548	58195	Miles Sagnia - Perseverence (Kas:st Nightmare Remix)	Techno, Ambient, Dub Techno	M:/Volumes/Avantgarde/MP3/Various Artists - PERSEVERENCE REMIXES [2019]/04 - Miles Sagnia - Perseverence (Kas st Nightmare Remix).mp3
-0.023565	4175	Interplanetary Criminal - Darkside	UK Garage, Breaks, Bassline	M:/Volumes/Abstracted/00001-10000/Interplanetary Criminal - Darkside.flac
-0.023585	60357	Fiberroot - Roccodrillo	Techno, Industrial, Tech House	M:/Volumes/Avantgarde/MP3/Various Artists - TIERRA [2018]/01 - Fiberroot - Roccodrillo.mp3
-0.023620	36007	Kirik - Ran Away Forever	Minimal, Minimal Techno, Techno	M:/Volumes/Abstracted/30001-40000/Kirik - Ran Away Forever.flac
-0.023627	35477	Infly & Ksurr - Molitva	Experimental, Deep Techno, Ambient	M:/Volumes/Abstracted/30001-40000/Infly & Ksurr - Molitva.wav
-0.023635	51377	Spinnet - Polynomial Ring	Halftime, Drum n Bass, Experimental	M:/Volumes/Avantgarde/MP3/Spinnet - LIBRARY SERIES 2 [2018]/02 - Spinnet - Polynomial Ring.mp3
-0.023635	5318	Cameo Blush - Lucky	UK Garage, Breaks, Bassline	M:/Volumes/Abstracted/00001-10000/Lucky.flac
-0.023637	56851	Joal - Luftklavier (Vazik Remix)	Deep Techno, Techno, Minimal Techno	M:/Volumes/Avantgarde/MP3/Various Artists - LUFTKLAVIER [2018]/03 - Joal - Luftklavier (Vazik Remix).mp3
-0.023666	42753	Knyazev - Knyazev - It's A Lot	Minimal, Minimal Techno, Tech House	M:/Volumes/Avantgarde/HiRes/Various Artists - Black Series 002 [2025]/08 Knyazev - It's A Lot [MICRBLK002].wav
-0.023674	30849	Sepp - Dangerous (edit)	House, Tech House, Progressive House	M:/Volumes/Abstracted/30001-40000/03. Sepp - Dangerous (edit).flac
-0.023700	57265	Blond:ish - Mountains Of The Mind (Santiago Garcia Remix)	Deep House, House, Tech House	M:/Volumes/Avantgarde/MP3/Various Artists - MOUNTAINS OF THE MIND MOUTH REMIXES [2018]/02 - Blond ish - Mountains Of The Mind (Santiago Garcia Remix).mp3
-0.023719	58698	Wolfram - Rein feat. Egyptian Lover (Extended 12" Mix)	Tech House, Acid House, House	M:/Volumes/Avantgarde/MP3/Various Artists - REMIX EP [2019]/01 - Wolfram - Rein feat. Egyptian Lover (Extended 12 Mix).mp3
-0.023720	54816	Undo - Computer Friends (Cabaret Nocturne Remix)	Nu-Disco, House, Deep House	M:/Volumes/Avantgarde/MP3/Various Artists - DISCONNECT REMIXES PART ONE [2017]/04 - Undo - Computer Friends (Cabaret Nocturne Remix).mp3
-0.023833	43804	Kerri Chandler (Official) - Arnold Jarvis - Music Is My Friend	House, Garage House, Deep House	M:/Volumes/Albums/Kerri Chandler (Official) - Dad Giveaway 03/Kerri Chandler (Official) - Dad Giveaway - 33 Arnold Jarvis - Music Is My Friend.aiff
-0.023846	5653	Mateo Dufour - Data Move	Tech House, House, Minimal	M:/Volumes/Abstracted/00001-10000/Mateo Dufour, Cosenza - Data Move.flac
-0.023847	6504	NSD DUB - Indica	Dub, Dub, Roots Reggae	M:/Volumes/Abstracted/00001-10000/NSD DUB - Indica & Dub version - 01 Indica.flac
-0.023850	2601	DJ ADHD, Chloé Robinson - Pax (Four Tet Remix)	Techno, Tech House, Minimal	M:/Volumes/Abstracted/00001-10000/DJ ADHD, Chloe Robinson - Pax (Four Tet Remix).flac
-0.023851	18091	Silverlining - ▞ ■ Tundra	House, Deep House, Acid House	M:/Volumes/Abstracted/10001-20000/Silverlining - Simulacra - 06 ▞ ■ Tundra.flac
-0.023864	22994	dxrvo - Immunization	Techno, Deep Techno, Minimal Techno	M:/Volumes/Abstracted/20001-30000/dxrvo - Immunization.flac
-0.023876	30573	Silat Beksi & Fedo - This Lady	Tech House, House, Deep House	M:/Volumes/Abstracted/30001-40000/02. Silat Beksi & Fedo - This Lady.flac
-0.023926	32567	Rakim Under - Te Siento Dentro	House, Electro, Deep House	M:/Volumes/Abstracted/30001-40000/B1. Rakim Under - Te Siento Dentro.flac
-0.023931	38835	Subliminar Records - Ballan - I Wont Stop	House, Tech House, Deep House	M:/Volumes/Abstracted/30001-40000/Subliminar Records Ballan Global Handshakes 02 Ballan I Wont Stop.aiff
-0.023932	25184	Louis Millne, Ell Jordan - Fall (AG Swifty & Brad Brunner Remix)	Bassline, House, Electro House	M:/Volumes/Abstracted/20001-30000/Louis Millne, Ell Jordan Fall AG Swifty & Brad Brunner Remix TNT003.flac
-0.023959	46072	C-SR - Farsight	Tech House, Techno, Deep Techno	M:/Volumes/Avantgarde/MP3/C-SR - FORGOTTEN AESTHETICS [2020]/02 - C-SR - Farsight.mp3
-0.023989	24094	Felip - I'm A Dancer	Minimal Techno, Minimal, House	M:/Volumes/Abstracted/20001-30000/I'm A Dancer.flac
-0.023998	4907	Krokakai - Luminata	Ambient, Downtempo, Leftfield	M:/Volumes/Abstracted/00001-10000/Krokakai - Luminata.flac
-0.023998	23882	Hasbeen - PillowMock	Experimental, IDM, Ambient	M:/Volumes/Abstracted/20001-30000/Hasbeen ERR053 Hasbeen Bunker Symphonies ep 04 PillowMock.flac
-0.023999	7552	Roots - Ben Balance - Something ASMR (Original Mix)	UK Garage, House, Bassline	M:/Volumes/Abstracted/00001-10000/Roots Roots 5 Years Anniversary VA 03 Ben Balance Something ASMR.aiff
-0.024011	1307	Boo Williams - Romeo & Juliet Act 1&2 (Eric Extendo edit)	Disco, Disco, Funk	M:/Volumes/Abstracted/00001-10000/Boo Williams Romeo & Juliet Act1&2 Eric Extendo Edit.aiff
-0.024013	37168	Neptune Discs - Aiden Francis - Enoki	Progressive Trance, Psy-Trance, Trance	M:/Volumes/Abstracted/30001-40000/Neptune Discs Aiden Francis Enoki 03 Aiden Francis Enoki.flac
-0.024049	3597	George Campean - The moon and the mountain	Techno, Minimal, Tech House	M:/Volumes/Abstracted/00001-10000/George Campean - The moon and the mountain.wav
-0.024049	53136	Mr Raoul K, Rancido feat. Sona Diabate - Tamale	Neo Trance, Tech House, House	M:/Volumes/Avantgarde/MP3/Various Artists - AFRICAN PARADIGM EP 1 [2018]/01 - Mr Raoul K, Rancido feat. Sona Diabate - Tamale.mp3
-0.024062	25853	Mike Schommer - City Sleeps (Steve O'Sullivan Remix)	Dub Techno, Minimal, Deep House	M:/Volumes/Abstracted/20001-30000/Mike Schommer City Sleeps Steve O'Sullivan Remix.flac
-0.024063	15314	Broken English Club - Lord Of The Flies	Techno, EBM, Industrial	M:/Volumes/Abstracted/10001-20000/Lord Of The Flies.flac
-0.024080	36462	M.A.N.D.Y. vs. Booka Shade feat. Laurie Anderson - O Superman	House, Electro, Synth-pop	M:/Volumes/Abstracted/30001-40000/M.A.N.D.Y. vs Booka Shade - O Superman.flac
-0.024082	24408	Jasper James - What You Say	House, Tech House, Deep House	M:/Volumes/Abstracted/20001-30000/Jasper James - What You Say (Original Mix).wav
-0.024110	2230	DADOU - Ominous	Minimal, Minimal Techno, Techno	M:/Volumes/Abstracted/00001-10000/DADOU - Ominous (Denis Andreev Remix).flac
-0.024111	51403	Sqalektiq - Sequoia White (Original Mix)	Progressive House, Techno, Tech House	M:/Volumes/Avantgarde/MP3/Sqalektiq - SEQUOIA [2018]/02 - Sqalektiq - Sequoia White (Original Mix).mp3
-0.024117	40042	Alexis Cabrera - 3A - 5 - Knew he’s gonna lie	House, Tech House, Deep House	M:/Volumes/Abstracted/40001-50000/Alexis Cabrera - Knew he s gonna lie - - 124.flac
-0.024131	56390	Tribu Oro - Down The Road	House, Deep House, Downtempo	M:/Volumes/Avantgarde/MP3/Various Artists - JOURNEYS EP [2018]/01 - Tribu Oro - Down The Road.mp3
-0.024144	1046	Bakus-Heal Your Soul	Progressive House, Techno, Tech House	M:/Volumes/Abstracted/00001-10000/Bakus-Heal Your Soul.wav
-0.024149	28335	Sublee Hey Brother (Original Mix) [Rawax 2024]	Electro, Breakbeat, Breaks	M:/Volumes/Abstracted/20001-30000/Sublee Hey Brother (Original Mix) [Rawax 2024].wav
-0.024152	24112	Iglesias, RSquared - The Chant	Tech House, House, Techno	M:/Volumes/Abstracted/20001-30000/Iglesias, RSquared - The Chant [Revival New York].aiff
-0.024157	27342	Ricardo Villalobos - Wispa	Techno, Minimal, Tech House	M:/Volumes/Abstracted/20001-30000/Ricardo Villalobos - Wispa.wav
-0.024179	32805	Bicep - Bicep Vale	House, Deep House, Techno	M:/Volumes/Abstracted/30001-40000/Bicep - Bicep - 11 Vale.wav
-0.024216	59442	Calm Chor, InternalEye feat. Ramona Arena - So Much To Say (Farhan Rehman Remix)	Deep House, House, Progressive House	M:/Volumes/Avantgarde/MP3/Various Artists - SO MUCH TO SAY (FEAT. RAMONA ARENA) [2018]/02 - Calm Chor, InternalEye feat. Ramona Arena - So Much To Say (Farhan Rehman Remix).mp3
-0.024220	14083	Hostox - Deo rex	Tech House, Techno, Minimal	M:/Volumes/Abstracted/10001-20000/Hostox - Deo rex.flac
-0.024233	10550	Alexander Skancke - Goody Goody	House, Deep House, Techno	M:/Volumes/Abstracted/10001-20000/Alexander Skancke - Goody Goody.flac
-0.024239	55028	Humankind - Edge (Eduardo De La Calle Remix)	Techno, Industrial, Acid	M:/Volumes/Avantgarde/MP3/Various Artists - EDGE [2019]/02 - Humankind - Edge (Eduardo De La Calle Remix).mp3
-0.024300	23910	Dubonautik - Heightened State	Dub Techno, Techno, Deep Techno	M:/Volumes/Abstracted/20001-30000/Heightened State.flac
-0.024307	1417	Bucurie - Bucurie - Constanza	House, Deep House, Ambient	M:/Volumes/Abstracted/00001-10000/Bucurie - Bucurie - Constanza.flac
-0.024307	5384	Luuk Van Dijk - The Relapse	House, Tech House, Deep House	M:/Volumes/Abstracted/00001-10000/Luuk Van Dijk - The Relapse.flac
-0.024315	30946	Atö - Consummatio	Minimal Techno, Techno, Minimal	M:/Volumes/Abstracted/30001-40000/04. Atö - Consummatio.flac
-0.024346	8264	Stoi - N dNa [2014]	Techno, Electro, Industrial	M:/Volumes/Abstracted/00001-10000/Stoi - N dNa [2014].flac
-0.024391	59165	James Orvis - Let You Know	Techno, Tech House, Minimal Techno	M:/Volumes/Avantgarde/MP3/Various Artists - SCVA1 [2021]/03 - James Orvis - Let You Know.mp3
-0.024393	49127	Mendo - I Need It (Original Mix)	House, Tech House, Tribal House	M:/Volumes/Avantgarde/MP3/Mendo - RED CARD [2018]/02 - Mendo - I Need It (Original Mix).mp3
-0.024426	40808	Larry Lan - Larry Lan - El Caballo	Tech House, Minimal, Minimal Techno	M:/Volumes/Avantgarde/HiRes/Larry Lan - A Wonderful Album EP [2025]/02 Larry Lan - El Caballo.flac
-0.024430	62428	Rancido, &lez - Corona (Original Mix)	Tech House, House, Deep House	M:/Volumes/Avantgarde/MP3/С 2018 - Друзья и Коллеги, с Новым Годом Всех [2018]/02 - Rancido, &lez - Corona (Original Mix).mp3
-0.024431	57418	Marco Bailey - Never Rust	Techno, Ambient, Experimental	M:/Volumes/Avantgarde/MP3/Various Artists - NEVER RUST EP [2019]/02 - Marco Bailey - Never Rust.mp3
-0.024460	37396	octavesamples3 9-Matrix-12 V2	Dark Ambient, Experimental, Ambient	M:/Volumes/Abstracted/30001-40000/octavesamples3 9-Matrix-12 V2.wav
-0.024469	45616	Barac - povestea lui tefoan	Techno, Downtempo, House	M:/Volumes/Avantgarde/MP3/Barac - Every child comes with the message [2022]/05 - Barac - povestea lui tefoan.mp3
-0.024477	30063	Bleak - Ekko (Original Mix)	Techno, Dub Techno, Deep Techno	M:/Volumes/Abstracted/30001-40000/01 Ekko (Original Mix).aiff
-0.024507	59338	Fred Everything & Jinadu - Silver Light (Ian Pooley Remix)	Tech House, Deep House, House	M:/Volumes/Avantgarde/MP3/Various Artists - SILVER LIGHT (IAN POOLEY REMIXES) [2018]/01 - Fred Everything & Jinadu - Silver Light (Ian Pooley Remix).mp3
-0.024566	28274	Stéphane Salerno - Namib	Ambient, Downtempo, Dub	M:/Volumes/Abstracted/20001-30000/Stéphane Salerno - Namib.flac
-0.024567	58529	DkA - Acid Tension	Breaks, Acid, Breakbeat	M:/Volumes/Avantgarde/MP3/Various Artists - RAVE ON [2021]/02 - DkA - Acid Tension.mp3
-0.024648	52617	VWV - Untitled B	Dub Techno, Techno, Deep House	M:/Volumes/Avantgarde/MP3/Unknown Artist - VWV004 EP [2021]/02 - VWV - Untitled B.mp3
-0.024653	5319	Ludwig & Sallaerts - Wires on my Brain	Minimal, Techno, House	M:/Volumes/Abstracted/00001-10000/Ludwig & Sallaerts - Wires on my Brain.flac
-0.024678	5814	Michal Ho - Take Me Away (Jona Remix)	Tech House, Techno, Minimal	M:/Volumes/Abstracted/00001-10000/Michal Ho - Take Me Away (Jona Remix).flac
-0.024718	53924	Twerking Class Heroes - Hustlin' (O/Y Remix)	Downtempo, Deep House, Tech House	M:/Volumes/Avantgarde/MP3/Various Artists - BOOMBIA [2019]/04 - Twerking Class Heroes - Hustlin' (O Y Remix).mp3
-0.024751	29069	Unknown - A2 Love VINYL ONLY	House, Deep House, Tech House	M:/Volumes/Abstracted/20001-30000/Unknown - Love [Berlin House Music Wax].aiff
